Step,Intensity,PhaseEntropy,AvgEnergy
611,0.1,1.8146277405094748,7.559674263000488
612,0.1,1.7511131847864958,7.555550575256348
613,0.1,1.5563245152068985,7.552889347076416
614,0.1,1.5397511909624915,7.551637172698975
615,0.1,1.3640763817825585,7.5500288009643555
616,0.1,1.4821809777137163,7.548741340637207
617,0.1,1.6225562489182659,7.546702861785889
618,0.1,1.601342291669152,7.543909549713135
619,0.1,1.567811305181504,7.541808128356934
620,0.1,1.6398134717020643,7.5386643409729
621,0.1,1.666911569875607,7.535494804382324
622,0.1,1.6966371717968038,7.531982898712158
623,0.1,1.7526204074720737,7.528863906860352
624,0.1,1.5677480285737644,7.525432109832764
625,0.1,1.5556278286033818,7.523497104644775
626,0.1,1.6192927208057457,7.520463466644287
627,0.1,1.4923663498023145,7.51814603805542
628,0.1,1.504059234457736,7.5162129402160645
629,0.1,1.481675370021837,7.514284133911133
630,0.1,1.3463190907343878,7.513055801391602
631,0.1,1.4728073904677421,7.512925624847412
632,0.1,1.4988580146762003,7.5113844871521
633,0.1,1.4513929151181144,7.509830474853516
634,0.1,1.4103973333395199,7.506501197814941
635,0.1,1.2886134199863002,7.504595756530762
636,0.1,1.496302455788642,7.50300931930542
637,0.1,1.4575599575900715,7.500631332397461
638,0.1,1.6175016322372209,7.499702453613281
639,0.1,1.527572340128348,7.498485088348389
640,0.1,1.3430312700300213,7.497989654541016
641,0.1,1.1978230474460072,7.5003509521484375
642,0.1,1.1135871431862185,7.502032279968262
643,0.1,1.4591203555605383,7.504059791564941
644,0.1,1.2360549174094322,7.5053815841674805
645,0.1,1.5374034414266398,7.505650043487549
646,0.1,1.696637171796804,7.503741264343262
647,0.1,1.7098683589017412,7.500036716461182
648,0.1,1.7098683589017412,7.495297431945801
649,0.1,1.713815785553653,7.491261959075928
650,0.1,1.517751766636426,7.488646030426025
651,0.1,1.5577095703780983,7.484619140625
652,0.1,1.3252317300909384,7.480240821838379
653,0.1,1.3498100368678883,7.477615833282471
654,0.1,1.2505593740943173,7.476079940795898
655,0.1,1.3447535340397483,7.475291728973389
656,0.1,1.4625726712169047,7.473802089691162
657,0.1,1.4346474372481026,7.473040580749512
658,0.1,1.47189691130064,7.472643852233887
659,0.1,1.4429610149924694,7.4726057052612305
660,0.1,1.392298324038634,7.472186088562012
661,0.1,1.2921385792578715,7.472108364105225
662,0.1,1.429833688891869,7.472743034362793
663,0.1,1.4084576646067029,7.473298072814941
664,0.1,1.3028541751531346,7.474244117736816
665,0.1,1.329968823489222,7.475181579589844
666,0.1,1.5131593947970563,7.475773334503174
667,0.1,1.5568897522602738,7.47494649887085
668,0.1,1.3953420089008541,7.472954750061035
669,0.1,1.3412621087307102,7.4701924324035645
670,0.1,1.3771905092405703,7.468085765838623
671,0.1,1.6697922431370718,7.465292930603027
672,0.1,1.6268450243002939,7.463263988494873
673,0.1,1.6149917740667208,7.460587501525879
674,0.1,1.4229271727621045,7.4600605964660645
675,0.1,1.4200025875935771,7.459529399871826
676,0.1,1.5677480285737644,7.459064960479736
677,0.1,1.4970540164594122,7.456862449645996
678,0.1,1.295522105587068,7.456119060516357
679,0.1,1.3050416913014387,7.456450462341309
680,0.1,1.7062822758287857,7.455354690551758
681,2.0,1.648462804841788,7.452816009521484
682,2.0,1.4993723031727308,7.4511590003967285
683,2.0,1.7378735879784963,7.4489569664001465
684,2.0,1.661612563668895,7.445070743560791
685,2.0,1.3984653842038743,7.4420976638793945
686,2.0,1.55118414969277,7.439863681793213
687,2.0,1.346880800552739,7.437386512756348
688,2.0,1.396837293655092,7.437590599060059
689,2.0,1.3782889966598877,7.436637878417969
690,2.0,1.5079386545136142,7.436038970947266
691,2.0,1.607398784839535,7.43389892578125
692,2.0,1.4970540164594122,7.431536674499512
693,2.0,1.601576968060767,7.429386138916016
694,2.0,1.3450863190957432,7.427530288696289
695,2.0,1.5016144718101818,7.4253668785095215
696,2.0,1.5084344279142878,7.424045085906982
697,2.0,1.4923663498023145,7.422927379608154
698,2.0,1.2458646961561464,7.421457767486572
699,2.0,1.1111431977845432,7.4230170249938965
700,2.0,1.2240200883153725,7.423680305480957
701,2.0,1.2882552325555325,7.423614501953125
702,2.0,1.1236683431640182,7.424802780151367
703,2.0,1.2703607477473036,7.425307750701904
704,2.0,1.5275723401283479,7.423938751220703
705,2.0,1.3831856851737325,7.422306537628174
706,2.0,1.522804498829038,7.420598983764648
707,2.0,1.8101795210580987,7.416673183441162
708,2.0,1.710584193372715,7.412380218505859
709,2.0,1.7582168072280526,7.408117294311523
710,2.0,1.7606503188789902,7.402157783508301
711,2.0,1.6774212838293647,7.396607398986816
712,2.0,1.6573554632802352,7.390944004058838
713,2.0,1.6846172066117042,7.382968902587891
714,2.0,1.6744015389218598,7.377143859863281
715,2.0,1.6421855107504675,7.372290134429932
716,2.0,1.773498622650467,7.366052627563477
717,2.0,1.8051652515993433,7.359492301940918
718,2.0,1.6207359558879744,7.354322910308838
719,2.0,1.4728073904677421,7.352470874786377
720,0.1,1.5846912342667538,7.3499579429626465
721,0.1,1.5925816904222037,7.348107814788818
722,0.1,1.4409035782807669,7.345876693725586
723,0.1,1.599025251382587,7.344380855560303
724,0.1,1.5275723401283479,7.343207836151123
725,0.1,1.5672779789849234,7.342329978942871
726,0.1,1.6991430757985753,7.339649200439453
727,0.1,1.5562303283957128,7.3369035720825195
728,0.1,1.4429610149924694,7.336389541625977
729,0.1,1.3771291920033493,7.334836483001709
730,0.1,1.5298104521994542,7.335444927215576
731,0.1,1.6813245152068987,7.333576679229736
732,0.1,1.5446246886914408,7.3317155838012695
733,0.1,1.6985323849665719,7.32951545715332
734,0.1,1.4907655122365777,7.3269500732421875
735,0.1,1.1719832867529423,7.323625087738037
736,0.1,1.257150252175706,7.322869777679443
737,0.1,1.4961903050924625,7.322837829589844
738,0.1,1.4625726712169047,7.321331977844238
739,0.1,1.477181292442199,7.319789886474609
740,0.1,1.2886134199863002,7.317544937133789
741,0.1,1.5824440026258944,7.315317153930664
742,0.1,1.4626986139803464,7.312737464904785
743,0.1,1.4071214990038627,7.3101301193237305
744,0.1,1.5645439061400799,7.309216022491455
745,0.1,1.522804498829038,7.307995796203613
746,0.1,1.375647266636236,7.307429313659668
747,0.1,1.3782889966598877,7.307987213134766
748,0.1,1.5107638024414898,7.307866096496582
749,0.1,1.5720458202842336,7.307018280029297
750,0.1,1.5726072896500167,7.3068928718566895
751,0.1,1.7073163569936902,7.305660724639893
752,0.1,1.7375108983539762,7.300905227661133
753,0.1,1.6793944727525119,7.296518325805664
754,0.1,1.636038881916981,7.293206214904785
755,0.1,1.4196534967590422,7.290958404541016
756,0.1,1.5997301466508205,7.287266731262207
757,0.1,1.6830936583269749,7.281762599945068
758,0.1,1.6468995938528068,7.277369976043701
759,0.1,1.3656549862334075,7.274778842926025
760,0.1,1.3006852974213436,7.273230075836182
761,0.1,1.2059960507274066,7.2731428146362305
762,0.1,1.4376613977946122,7.2726731300354
763,0.1,1.3581563997805526,7.271492004394531
764,0.1,1.2921385792578715,7.2724609375
765,0.1,1.429833688891869,7.274141311645508
766,0.1,1.0843877899171417,7.275825500488281
767,0.1,1.4721828021013377,7.277095317840576
768,0.1,1.4821809777137163,7.277341365814209
769,0.1,1.4625726712169047,7.2754411697387695
770,0.1,1.3727370524669582,7.274616241455078
771,0.1,1.014097655573916,7.2755889892578125
772,0.1,1.289960650146173,7.2769365310668945
773,0.1,1.196210650146173,7.276861667633057
774,0.1,1.3515749416377287,7.2768073081970215
775,0.1,1.0916883150058474,7.278530120849609
776,0.1,1.2394481796361598,7.279892444610596
777,0.1,1.4346474372481026,7.281267166137695
778,0.1,1.4377799560393167,7.280486106872559
779,0.1,1.481675370021837,7.278631687164307
780,0.1,1.6054690000151277,7.276411056518555
781,0.1,1.5596540308861513,7.273122787475586
782,0.1,1.503694195758941,7.270181655883789
783,0.1,1.5143557466791862,7.2679548263549805
784,0.1,1.4718969113006397,7.265351295471191
785,0.1,1.4661263089309546,7.264833927154541
786,0.1,1.5374034414266398,7.263950824737549
787,0.1,1.4575599575900715,7.264880180358887
788,0.1,1.3142456744218933,7.264714241027832
789,0.1,1.2777685083431216,7.265574932098389
790,0.1,1.3397999247875139,7.26713752746582
791,0.1,1.4263099575900713,7.267606735229492
792,0.1,1.4885479687030378,7.267088413238525
793,0.1,1.4377799560393165,7.266254901885986
794,0.1,1.4198130127496016,7.264682769775391
795,0.1,1.4811877445423152,7.263103485107422
796,0.1,1.4781347866691472,7.261561393737793
797,0.1,1.3951653481674724,7.261463642120361
798,0.1,1.3937659838120917,7.261021614074707
799,0.1,1.5244130737220596,7.259851455688477
800,0.1,1.5983910765968874,7.257238864898682
801,0.1,1.5141783544712222,7.254558563232422
802,0.1,1.168938210747874,7.253363132476807
803,0.1,1.3463190907343878,7.25327205657959
804,0.1,1.4948762079728146,7.252119064331055
805,0.1,1.5298104521994542,7.252077102661133
806,0.1,1.2551928296234922,7.2527666091918945
807,0.1,1.3462399355393533,7.254165172576904
808,0.1,1.4447502846457885,7.255223274230957
809,0.1,1.6408698156146022,7.254105567932129
810,0.1,1.7400196835794957,7.251553058624268
811,0.1,1.5397511909624915,7.248993873596191
812,0.1,1.522608266825033,7.247897148132324
813,0.1,1.3548425676587292,7.247527122497559
814,0.1,1.4071214990038627,7.246450424194336
815,0.1,1.6408698156146022,7.2453765869140625
816,0.1,1.6060312047530036,7.243237495422363
817,0.1,1.5720458202842336,7.2417707443237305
818,0.1,1.5720458202842336,7.240344047546387
819,0.1,1.6268450243002939,7.2385454177856445
820,0.1,1.3667404960953482,7.237072944641113
821,0.1,1.4409035782807669,7.235934257507324
822,0.1,1.4533651644679804,7.235895156860352
823,0.1,1.313088894403972,7.2368927001953125
824,0.1,1.3397999247875139,7.237478256225586
825,0.1,1.3028541751531346,7.239120960235596
826,0.1,1.4346474372481026,7.2393317222595215
827,0.1,1.3430312700300213,7.240328788757324
828,0.1,1.2193823590870305,7.241344451904297
829,0.1,1.3114205264940177,7.242391109466553
830,0.1,1.2226994022176614,7.243431091308594
831,0.1,1.5597048608154416,7.244455337524414
832,0.1,1.6398134717020645,7.242504596710205
833,0.1,1.5938548967005404,7.2389326095581055
834,0.1,1.807850754594363,7.23525333404541
835,0.1,1.5429776433330646,7.2310895919799805
836,0.1,1.5965144946572611,7.22808837890625
837,0.1,1.6520745310215745,7.225103378295898
838,0.1,1.5171306202060424,7.221816539764404
839,0.1,1.6771685102328482,7.217557907104492
840,0.1,1.6692007001725258,7.214500904083252
841,0.1,1.694677873339593,7.211114883422852
842,0.1,1.6886319099805225,7.206897258758545
843,0.1,1.7456882104050522,7.202345848083496
844,0.1,1.738339655515717,7.1982550621032715
845,0.1,1.6318869617476979,7.193855285644531
846,0.1,1.5834373195529923,7.191590309143066
847,0.1,1.4021407636957937,7.190759658813477
848,0.1,1.3727370524669582,7.189217567443848
849,0.1,1.5446246886914408,7.18838357925415
850,0.1,1.5576328749529418,7.186821460723877
851,0.1,1.506551411692176,7.185181140899658
852,0.1,1.4735958170526893,7.184279918670654
853,0.1,1.4488261948515224,7.183734893798828
854,0.1,1.4422404264752884,7.184305191040039
855,0.1,1.1269426583779896,7.185277938842773
856,0.1,1.0483854232033891,7.1876726150512695
857,0.1,1.0992170722714685,7.190832138061523
858,0.1,1.3602492629180993,7.192582130432129
859,0.1,1.1359768596329824,7.193248748779297
860,0.1,0.7795451702370255,7.196073055267334
861,0.1,1.2372983448152632,7.198154449462891
862,0.1,1.33541560106966,7.19921350479126
863,0.1,1.1662123039100034,7.2006025314331055
864,0.1,1.1135871431862185,7.2023606300354
865,0.1,1.2777685083431216,7.204845905303955
866,0.1,1.1626878900165245,7.2066264152526855
867,0.1,1.293950982189912,7.208051681518555
868,0.1,1.3329635755426168,7.209091663360596
869,0.1,1.4923663498023148,7.208717346191406
870,0.1,1.4554206001679353,7.208654403686523
871,0.1,1.389681178520328,7.208545684814453
872,0.1,1.5574468776866315,7.207337856292725
873,0.1,1.4815486512610523,7.205743312835693
874,0.1,1.3869602933016414,7.2051591873168945
875,0.1,1.527572340128348,7.204563140869141
876,0.1,1.5136811719481462,7.203647613525391
877,0.1,1.5616205178176366,7.202090740203857
878,0.1,1.6094616195074536,7.200946807861328
879,0.1,1.6858128373271108,7.198428153991699
880,0.1,1.7019721778951797,7.195908546447754
881,2.0,1.570509324227431,7.193735122680664
882,2.0,1.6121666261388452,7.191928386688232
883,2.0,1.5781023134546166,7.190004825592041
884,2.0,1.5084344279142878,7.188278675079346
885,2.0,1.648462804841788,7.186272621154785
886,2.0,1.6175016322372209,7.183568000793457
887,2.0,1.3238493555312079,7.181118488311768
888,2.0,1.5806121716251167,7.180322170257568
889,2.0,1.4779962788875647,7.17852783203125
890,2.0,1.3654125473853984,7.1776442527771
891,2.0,1.4200025875935771,7.176925182342529
892,2.0,1.5131593947970563,7.174765586853027
893,2.0,1.4198854712310875,7.172926425933838
894,2.0,1.4180991910610192,7.170865535736084
895,2.0,1.438272335565046,7.169975280761719
896,2.0,1.6603973333395199,7.166859149932861
897,2.0,1.6156524068713212,7.163376331329346
898,2.0,1.5506269215825255,7.161301136016846
899,2.0,1.5759905887323864,7.159367084503174
900,2.0,1.5665036808075532,7.158262729644775
901,2.0,1.496302455788642,7.15462589263916
902,2.0,1.4535910579995905,7.1503071784973145
903,2.0,1.6198390709298776,7.147274971008301
904,2.0,1.64171806304599,7.144354343414307
905,2.0,1.6521544311708565,7.141844749450684
906,2.0,1.5983910765968874,7.137965202331543
907,2.0,1.4513929151181144,7.133928298950195
908,2.0,1.325835929834419,7.130477428436279
909,2.0,1.3533885584812424,7.129937648773193
910,2.0,1.3930045218901166,7.130024433135986
911,2.0,1.6904463844329365,7.127370357513428
912,2.0,1.778758372799305,7.123013496398926
913,2.0,1.725098792402692,7.11790657043457
914,2.0,1.6268450243002939,7.11319637298584
915,2.0,1.4970540164594122,7.109745979309082
916,2.0,1.5074903845842786,7.107704162597656
917,2.0,1.2777685083431216,7.105980396270752
918,2.0,1.098397117295888,7.1056060791015625
919,2.0,1.244489526817047,7.107569694519043
920,0.1,1.3930045218901166,7.107531547546387
921,0.1,1.5576328749529418,7.107304573059082
922,0.1,1.6225240660482532,7.105971336364746
923,0.1,1.601342291669152,7.104674339294434
924,0.1,1.484773360575129,7.104571342468262
925,0.1,1.4451224196201642,7.103749752044678
926,0.1,1.7400196835794959,7.101819038391113
927,0.1,1.7219152995912923,7.09870719909668
928,0.1,1.507938654513614,7.095880031585693
929,0.1,1.5275723401283479,7.094114303588867
930,0.1,1.5806121716251167,7.093729019165039
931,0.1,1.7378735879784961,7.092202663421631
932,0.1,1.392298324038634,7.091005325317383
933,0.1,1.4900886783479388,7.089274883270264
934,0.1,1.5074903845842786,7.089073181152344
935,0.1,1.58900133220036,7.088210105895996
936,0.1,1.7248628445105227,7.085238456726074
937,0.1,1.7882173594709894,7.080840587615967
938,0.1,1.6091910329011,7.0775465965271
939,0.1,1.6207359558879744,7.074599266052246
940,0.1,1.4083477978968102,7.072324752807617
941,0.1,1.4669727120222886,7.069392204284668
942,0.1,1.6590350306133628,7.063962459564209
943,0.1,1.560820381093429,7.060344219207764
944,0.1,1.4771889217400624,7.057797908782959
945,0.1,1.318764543667262,7.056310176849365
946,0.1,1.3430312700300213,7.0569000244140625
947,0.1,1.2464541330065761,7.059329032897949
948,0.1,1.2865200883153725,7.060296535491943
949,0.1,1.3883918440575735,7.059412956237793
950,0.1,1.165919235259032,7.061320781707764
951,0.1,1.5084344279142878,7.062216281890869
952,0.1,1.536311110947074,7.06028938293457
953,0.1,1.5143557466791862,7.0575761795043945
954,0.1,1.4484172922189302,7.053035259246826
955,0.1,1.4404272549083053,7.047473907470703
956,0.1,1.3884867178034825,7.041565895080566
957,0.1,1.5991845337167188,7.033830642700195
958,0.1,1.5233292042478084,7.027896881103516
959,0.1,1.229228367934528,7.026274681091309
960,0.1,1.4217709879736136,7.026463508605957
961,0.1,1.3397999247875139,7.025974750518799
962,0.1,1.2075443674491846,7.028038024902344
963,0.1,1.15249690874361,7.030093193054199
964,0.1,1.0748068828532795,7.032532691955566
965,0.1,1.250993102623034,7.0349626541137695
966,0.1,1.2675337890922842,7.035619258880615
967,0.1,1.4031226585083272,7.036285400390625
968,0.1,1.4084576646067029,7.037304878234863
969,0.1,1.32898631574451,7.0379533767700195
970,0.1,1.5556278286033816,7.036020278930664
971,0.1,1.7515812286501262,7.033024787902832
972,0.1,1.7691132687673234,7.029655933380127
973,0.1,1.6582109243412395,7.027365684509277
974,0.1,1.4970540164594122,7.025808334350586
975,0.1,1.4236444411180025,7.024652481079102
976,0.1,1.5728368262312669,7.023129463195801
977,0.1,1.3087188463213517,7.021206855773926
978,0.1,1.2394481796361598,7.022489547729492
979,0.1,1.0838975411566854,7.025503158569336
980,0.1,1.2735902822626675,7.026416301727295
981,0.1,1.2014878742788015,7.027732849121094
982,0.1,1.254767710750943,7.0290656089782715
983,0.1,1.545969792767523,7.031091213226318
984,0.1,1.6966371717968038,7.028087615966797
985,0.1,1.5008828848666198,7.026166915893555
986,0.1,1.4451224196201642,7.024618625640869
987,0.1,1.428558725428364,7.024508953094482
988,0.1,1.4348168674727761,7.024042129516602
989,0.1,1.5506269215825252,7.023961544036865
990,0.1,1.6959117305560676,7.020615577697754
991,0.1,1.693496944469577,7.017204761505127
992,0.1,1.7657121273840979,7.013772487640381
993,0.1,1.7093971102631726,7.010700702667236
994,0.1,1.620723435606965,7.005100727081299
995,0.1,1.7994829556643852,6.997794151306152
996,0.1,1.486698558647944,6.990843772888184
997,0.1,1.3644306467109788,6.984959125518799
998,0.1,1.7319522692135978,6.978358745574951
999,0.1,1.6915704338809092,6.971781253814697
