Step,PruneCount,ExpandCount,AvgUsage,AvgSurprise
562,0,0,0.6081067323684692,-0.0046614836901426315
563,0,0,0.6083475947380066,-0.0011526093585416675
564,0,0,0.6086633801460266,0.0031520577613264322
565,0,0,0.6089754104614258,0.007718879263848066
566,0,0,0.6091200709342957,0.014202822931110859
567,0,0,0.6092148423194885,0.020767338573932648
568,0,0,0.6095125675201416,0.027247127145528793
569,0,0,0.610045850276947,0.031622257083654404
570,0,0,0.610612154006958,0.041002221405506134
571,0,0,0.6109566688537598,0.0470481812953949
572,0,0,0.6110721230506897,0.05579395592212677
573,0,0,0.6112818121910095,0.06234358996152878
574,0,0,0.611453652381897,0.06861034035682678
575,0,0,0.6116359233856201,0.07632897794246674
576,0,0,0.6120504140853882,0.0836694985628128
577,0,0,0.6122528910636902,0.08812278509140015
578,0,0,0.6122482419013977,0.09059566259384155
579,0,0,0.6121305227279663,0.092231884598732
580,0,0,0.6122629046440125,0.09113403409719467
581,0,0,0.6126235127449036,0.09216303378343582
582,0,0,0.6131886839866638,0.0944315567612648
583,0,0,0.6141582727432251,0.09619642794132233
584,0,0,0.6152361631393433,0.09442748874425888
585,0,0,0.6160100698471069,0.09349776059389114
586,0,0,0.6163609623908997,0.09215407073497772
587,0,0,0.6163550019264221,0.09461702406406403
588,0,0,0.6160739660263062,0.09713377058506012
589,0,0,0.615628719329834,0.09993202239274979
590,0,0,0.6153476238250732,0.10267789661884308
591,0,0,0.6151942610740662,0.10373808443546295
592,0,0,0.6152243614196777,0.10351087152957916
593,0,0,0.6153371930122375,0.10285632312297821
594,0,0,0.6154965162277222,0.10037580877542496
595,0,0,0.6158189177513123,0.10050925612449646
596,0,0,0.6161178350448608,0.09890445321798325
597,0,0,0.6161598563194275,0.0977717861533165
598,0,0,0.6159230470657349,0.09801013022661209
599,0,0,0.6156216263771057,0.09577387571334839
600,0,0,0.6153920292854309,0.09261692315340042
601,0,0,0.6150271892547607,0.08771385252475739
602,0,0,0.6147470474243164,0.08435894548892975
603,0,0,0.6146032214164734,0.07950369268655777
604,0,0,0.6146652102470398,0.07169076055288315
605,0,0,0.6148059964179993,0.06405918300151825
606,0,0,0.6148882508277893,0.05797962844371796
607,0,0,0.6150187253952026,0.050059057772159576
608,0,0,0.6151204705238342,0.041531771421432495
609,0,0,0.6153311729431152,0.03573352470993996
610,0,0,0.6153997778892517,0.029292315244674683
611,0,0,0.6154270172119141,0.026952780783176422
612,0,0,0.6155084371566772,0.01930079236626625
613,0,0,0.6155171990394592,0.013947602361440659
614,0,0,0.6153321266174316,0.007119413930922747
615,0,0,0.6148236393928528,0.0022731702774763107
616,0,0,0.6140655875205994,-0.0012145491782575846
617,0,0,0.6132745742797852,-0.0070296055637300014
618,0,0,0.6126120090484619,-0.012032374739646912
619,0,0,0.6117028594017029,-0.016329310834407806
620,0,0,0.6107473969459534,-0.018734555691480637
621,0,0,0.6096724271774292,-0.022992126643657684
622,0,0,0.6085874438285828,-0.026265619322657585
623,0,0,0.6074553728103638,-0.030102411285042763
624,0,0,0.6063903570175171,-0.034078195691108704
625,0,0,0.6055009961128235,-0.03732864186167717
626,0,0,0.6049870252609253,-0.03937344253063202
627,0,0,0.6045267581939697,-0.040766920894384384
628,0,0,0.6043729782104492,-0.04328630864620209
629,0,0,0.6048479676246643,-0.04258747026324272
630,0,0,0.6056138277053833,-0.04229369014501572
631,0,0,0.606441080570221,-0.042420804500579834
632,0,0,0.60715651512146,-0.0418088473379612
633,0,0,0.6075071096420288,-0.042674943804740906
634,0,0,0.6075543761253357,-0.04380401223897934
635,0,0,0.607577919960022,-0.04364071413874626
636,0,0,0.6075916290283203,-0.04534278064966202
637,0,0,0.6075348258018494,-0.047995202243328094
638,0,0,0.6073527932167053,-0.048882558941841125
639,0,0,0.6072452664375305,-0.05188167840242386
640,0,0,0.6075108051300049,-0.05479779839515686
641,0,0,0.6080420017242432,-0.05408491939306259
642,0,0,0.6086831092834473,-0.05438389629125595
643,0,0,0.6093860864639282,-0.054105691611766815
644,0,0,0.6100463271141052,-0.05279073119163513
645,0,0,0.6108173131942749,-0.053025055676698685
646,0,0,0.6115983724594116,-0.051247578114271164
647,0,0,0.612421452999115,-0.04673878103494644
648,0,0,0.6129502058029175,-0.046540163457393646
649,0,0,0.6133515238761902,-0.04753350466489792
650,0,0,0.6133316159248352,-0.04332417994737625
651,0,0,0.613059937953949,-0.04061228781938553
652,0,0,0.6127655506134033,-0.03772749379277229
653,0,0,0.6126541495323181,-0.03727897256612778
654,0,0,0.6128409504890442,-0.038436997681856155
655,0,0,0.6130631566047668,-0.04283108934760094
656,0,0,0.612857460975647,-0.04737016558647156
657,0,0,0.6126156449317932,-0.04985435679554939
658,0,0,0.6121607422828674,-0.05131319910287857
659,0,0,0.6115925312042236,-0.049758199602365494
660,0,0,0.6110272407531738,-0.050919800996780396
661,0,0,0.6108963489532471,-0.05014147609472275
662,0,0,0.6109995245933533,-0.04854816198348999
663,0,0,0.6112120747566223,-0.04634260758757591
664,0,0,0.6115944981575012,-0.043887585401535034
665,0,0,0.6122205257415771,-0.03895780071616173
666,0,0,0.613060712814331,-0.03440825641155243
667,0,0,0.6135417819023132,-0.03014804609119892
668,0,0,0.6136064529418945,-0.02204287238419056
669,0,0,0.6132790446281433,-0.01835474744439125
670,0,0,0.613129198551178,-0.015653174370527267
671,0,0,0.6127820014953613,-0.0128969457000494
672,0,0,0.612496554851532,-0.011831272393465042
673,0,0,0.6118581891059875,-0.010898721404373646
674,0,0,0.6107860803604126,-0.008869851939380169
675,0,0,0.6094883680343628,-0.009760448709130287
676,0,0,0.6084847450256348,-0.010099835693836212
677,0,0,0.6077101826667786,-0.007539774756878614
678,0,0,0.6068955659866333,-0.006284128408879042
679,0,0,0.6060118675231934,-0.004318182356655598
680,0,0,0.6052271723747253,-0.0033892239443957806
681,0,0,0.6048677563667297,-0.004478918854147196
682,0,0,0.60480135679245,-0.005154784303158522
683,0,0,0.6048778295516968,-0.00674221757799387
684,0,0,0.6051114797592163,-0.0073212203569710255
685,0,0,0.6052935123443604,-0.006076136603951454
686,0,0,0.6052678227424622,-0.010271921753883362
687,0,0,0.6051953434944153,-0.013520598411560059
688,0,0,0.6051034331321716,-0.016877224668860435
689,0,0,0.6048328280448914,-0.018188802525401115
690,0,0,0.6047152280807495,-0.022515231743454933
691,0,0,0.6043186187744141,-0.024847188964486122
692,0,0,0.6036915183067322,-0.026522818952798843
693,0,0,0.6031741499900818,-0.025660643354058266
694,0,0,0.6029345989227295,-0.029682252556085587
695,0,0,0.6027556657791138,-0.03251463174819946
696,0,0,0.6025874614715576,-0.034216057509183884
697,0,0,0.6023420095443726,-0.034549981355667114
698,0,0,0.6019686460494995,-0.03361694887280464
699,0,0,0.6013054847717285,-0.03326468542218208
700,0,0,0.6003749370574951,-0.03170883283019066
701,0,0,0.5995838046073914,-0.03417070955038071
702,0,0,0.5989193916320801,-0.03907892107963562
703,0,0,0.5986577868461609,-0.0423429012298584
704,0,0,0.5987553596496582,-0.044144440442323685
705,0,0,0.5991223454475403,-0.045800767838954926
706,0,0,0.5995577573776245,-0.0467214360833168
707,0,0,0.599991500377655,-0.04746326804161072
708,0,0,0.6003175377845764,-0.04846521466970444
709,0,0,0.600459098815918,-0.04935503378510475
710,0,0,0.6006546020507812,-0.04924290254712105
711,0,0,0.6010185480117798,-0.04852611571550369
712,0,0,0.601509153842926,-0.0476994514465332
713,0,0,0.6019690036773682,-0.048987921327352524
714,0,0,0.6024345755577087,-0.04842783883213997
715,0,0,0.6027337312698364,-0.04914580285549164
716,0,0,0.6028468608856201,-0.04934670776128769
717,0,0,0.6027867794036865,-0.048131875693798065
718,0,0,0.6026347279548645,-0.0463964119553566
719,0,0,0.6023101210594177,-0.04584068804979324
720,0,0,0.6021488904953003,-0.045583873987197876
721,0,0,0.6022064089775085,-0.04540066793560982
722,0,0,0.6028061509132385,-0.044300638139247894
723,0,0,0.6039900779724121,-0.04485118016600609
724,0,0,0.6057118773460388,-0.04333920404314995
725,0,0,0.6075870990753174,-0.03949275240302086
726,0,0,0.6096247434616089,-0.034146249294281006
727,0,0,0.6119428277015686,-0.03189368546009064
728,0,0,0.614658772945404,-0.024522345513105392
729,0,0,0.6171263456344604,-0.018245931714773178
730,0,0,0.6194427609443665,-0.01284461747854948
731,0,0,0.6213788390159607,-0.005870690569281578
732,0,0,0.6228614449501038,-0.0012368980096653104
733,0,0,0.6243591904640198,0.005078131332993507
734,0,0,0.6262484788894653,0.011190817691385746
735,0,0,0.6285748481750488,0.012273333966732025
736,0,0,0.6311013698577881,0.011097675189375877
737,0,0,0.6332518458366394,0.00930265337228775
738,0,0,0.6351603865623474,0.005543340928852558
739,0,0,0.6365089416503906,-0.001407464500516653
740,0,0,0.6374703049659729,-0.005916018504649401
741,0,0,0.63858962059021,-0.012618565931916237
742,0,0,0.6396544575691223,-0.016756387427449226
743,0,0,0.6405831575393677,-0.020903900265693665
744,0,0,0.6411606073379517,-0.024666961282491684
745,0,0,0.6418046951293945,-0.032024089246988297
746,0,0,0.6419474482536316,-0.037373416125774384
747,0,0,0.6415795087814331,-0.045529015362262726
748,0,0,0.6409445405006409,-0.05210112780332565
749,0,0,0.6400142312049866,-0.05877844989299774
750,0,0,0.6388466358184814,-0.06451143324375153
751,0,0,0.637356698513031,-0.06737381964921951
752,0,0,0.6357455253601074,-0.06970275193452835
753,0,0,0.6341648101806641,-0.07033710926771164
754,0,0,0.632575273513794,-0.06691557914018631
755,0,0,0.6308530569076538,-0.06609641015529633
756,0,0,0.6288958787918091,-0.06636179238557816
757,0,0,0.626846432685852,-0.06244105100631714
758,0,0,0.6249810457229614,-0.05995246767997742
759,0,0,0.6231746077537537,-0.05882898345589638
760,0,0,0.621273934841156,-0.05721251294016838
761,0,0,0.6195393800735474,-0.059031810611486435
762,0,0,0.618218183517456,-0.06006229668855667
763,0,0,0.6173056364059448,-0.05925646796822548
764,0,0,0.6165680885314941,-0.061324119567871094
765,0,0,0.6156871318817139,-0.06074137985706329
766,0,0,0.6148459315299988,-0.06075328215956688
767,0,0,0.6137475967407227,-0.059552911669015884
768,0,0,0.6126455664634705,-0.059398531913757324
769,0,0,0.6116117835044861,-0.05715085193514824
770,0,0,0.6108058094978333,-0.05424518883228302
771,0,0,0.6105821132659912,-0.053373225033283234
772,0,0,0.6113204956054688,-0.050431907176971436
773,0,0,0.6127545237541199,-0.04971364513039589
774,0,0,0.6143961548805237,-0.04962780326604843
775,0,0,0.615559458732605,-0.046702127903699875
776,0,0,0.6164864301681519,-0.04307412728667259
777,0,0,0.6172040700912476,-0.04125683009624481
778,0,0,0.6178905963897705,-0.04004191979765892
779,0,0,0.6184601783752441,-0.04066622257232666
780,0,0,0.6187853217124939,-0.03778964281082153
781,0,0,0.6190053224563599,-0.035973794758319855
782,0,0,0.6188320517539978,-0.03452736884355545
783,0,0,0.6182611584663391,-0.03354616463184357
784,0,0,0.6176817417144775,-0.03178837150335312
785,0,0,0.617171585559845,-0.02842174842953682
786,0,0,0.616635799407959,-0.02696581929922104
787,0,0,0.6162295937538147,-0.023950869217514992
788,0,0,0.6159700751304626,-0.02023104764521122
789,0,0,0.6155967712402344,-0.01496618241071701
790,0,0,0.6152881383895874,-0.013255828991532326
791,0,0,0.614992082118988,-0.009025564417243004
792,0,0,0.6146804094314575,-0.010470183566212654
793,0,0,0.6143735647201538,-0.008476871997117996
794,0,0,0.6139747500419617,-0.005153902340680361
795,0,0,0.6131658554077148,-0.005442414432764053
796,0,0,0.6120368242263794,-0.0046755410730838776
797,0,0,0.6109921932220459,-0.0038074436597526073
798,0,0,0.6098538637161255,-0.0027394185308367014
799,0,0,0.6087996363639832,-0.003888557432219386
800,0,0,0.6078155636787415,-0.0046696444042027
801,0,0,0.6067231893539429,-2.0999519620090723e-05
802,0,0,0.6057243347167969,0.0046405671164393425
803,0,0,0.6048654913902283,0.009433378465473652
804,0,0,0.6040809750556946,0.01388118788599968
805,0,0,0.6031661033630371,0.016797611489892006
806,0,0,0.6023861765861511,0.01980339176952839
807,0,0,0.6015586256980896,0.020082252100110054
808,0,0,0.6007535457611084,0.01896011270582676
809,0,0,0.5997342467308044,0.01618443801999092
810,0,0,0.5984846949577332,0.015982432290911674
811,0,0,0.5973603129386902,0.01326189748942852
812,0,0,0.5963849425315857,0.014390668831765652
813,0,0,0.5953030586242676,0.01408360991626978
814,0,0,0.5943007469177246,0.01286223717033863
815,0,0,0.5938379168510437,0.012953497469425201
816,0,0,0.5934491157531738,0.013013023883104324
817,0,0,0.5932552218437195,0.01215454377233982
818,0,0,0.5936651229858398,0.015605232678353786
819,0,0,0.5945050716400146,0.01663821004331112
820,0,0,0.5954043865203857,0.017554359510540962
821,0,0,0.5961329936981201,0.020775508135557175
822,0,0,0.5967304706573486,0.027099890634417534
823,0,0,0.5974239110946655,0.03017975576221943
824,0,0,0.5982249975204468,0.03269960358738899
825,0,0,0.5990105867385864,0.03532440960407257
826,0,0,0.5995413661003113,0.03673703223466873
827,0,0,0.599921703338623,0.03550169616937637
828,0,0,0.6001905202865601,0.03341442346572876
829,0,0,0.6005357503890991,0.029873088002204895
830,0,0,0.6009094715118408,0.031185925006866455
831,0,0,0.6011239290237427,0.028728457167744637
832,0,0,0.601122260093689,0.028454504907131195
833,0,0,0.6008177995681763,0.028972433879971504
834,0,0,0.6002611517906189,0.026730976998806
835,0,0,0.5994411110877991,0.02659359574317932
836,0,0,0.5986893177032471,0.022865815088152885
837,0,0,0.5982667803764343,0.021299071609973907
838,0,0,0.5975987315177917,0.018581310287117958
839,0,0,0.5967235565185547,0.01779232919216156
840,0,0,0.5957950353622437,0.016558943316340446
841,0,0,0.5952181816101074,0.016627324745059013
842,0,0,0.5949567556381226,0.01667385920882225
843,0,0,0.594855785369873,0.018308458849787712
844,0,0,0.5945662260055542,0.01727297715842724
845,0,0,0.5941920280456543,0.014487871900200844
846,0,0,0.5941723585128784,0.010553376749157906
847,0,0,0.5940850973129272,0.010708136484026909
848,0,0,0.5940688848495483,0.009102234616875648
849,0,0,0.5940505266189575,0.008192833513021469
850,0,0,0.5940775871276855,0.00784403644502163
851,0,0,0.5940343141555786,0.005541319493204355
852,0,0,0.5940115451812744,0.004074761178344488
853,0,0,0.593912661075592,0.0005815159529447556
854,0,0,0.5939815044403076,-0.0010868185199797153
855,0,0,0.594172477722168,-0.0032990225590765476
856,0,0,0.5945274829864502,-0.004760382696986198
857,0,0,0.5947305560112,-0.006594855338335037
858,0,0,0.5948451161384583,-0.006075636949390173
859,0,0,0.594954788684845,-0.007638841867446899
860,0,0,0.5948110818862915,-0.009560128673911095
861,0,0,0.5947552919387817,-0.00982680357992649
862,0,0,0.5951370000839233,-0.011023588478565216
863,0,0,0.5958303213119507,-0.013433767482638359
864,0,0,0.5967661142349243,-0.017505187541246414
865,0,0,0.5977507829666138,-0.017851654440164566
866,0,0,0.5987539291381836,-0.019781529903411865
867,0,0,0.599686324596405,-0.01824495568871498
868,0,0,0.6006526947021484,-0.01746775396168232
869,0,0,0.601309061050415,-0.017191141843795776
870,0,0,0.6016833782196045,-0.01667059026658535
871,0,0,0.6017652750015259,-0.016962645575404167
872,0,0,0.6017795205116272,-0.018284017220139503
873,0,0,0.6020391583442688,-0.018931757658720016
874,0,0,0.6024484634399414,-0.021006830036640167
875,0,0,0.6027400493621826,-0.021695272997021675
876,0,0,0.6030413508415222,-0.02246563322842121
877,0,0,0.6033596992492676,-0.021280992776155472
878,0,0,0.6038200259208679,-0.020515482872724533
879,0,0,0.6042072772979736,-0.022223375737667084
880,0,0,0.6046133041381836,-0.021370481699705124
881,0,0,0.6050466299057007,-0.021489383652806282
882,0,0,0.6052279472351074,-0.02047647349536419
883,0,0,0.6058514714241028,-0.0227558184415102
884,0,0,0.6065688133239746,-0.025044171139597893
885,0,0,0.607352614402771,-0.02500283345580101
886,0,0,0.6080771088600159,-0.025255028158426285
887,0,0,0.6085255146026611,-0.02543134242296219
888,0,0,0.6087572574615479,-0.027118684723973274
889,0,0,0.6087909936904907,-0.02788793109357357
890,0,0,0.6086908578872681,-0.02743241749703884
891,0,0,0.6085641384124756,-0.026444274932146072
892,0,0,0.6084080934524536,-0.02429291605949402
893,0,0,0.608014702796936,-0.02332397922873497
894,0,0,0.6074631810188293,-0.02071596123278141
895,0,0,0.6067814230918884,-0.020777393132448196
896,0,0,0.606256365776062,-0.022313712164759636
897,0,0,0.6056732535362244,-0.024694468826055527
898,0,0,0.6049231290817261,-0.02823147550225258
899,0,0,0.6042030453681946,-0.029934082180261612
900,0,0,0.6035451889038086,-0.031937479972839355
901,0,0,0.6029808521270752,-0.03693809360265732
902,0,0,0.6025291085243225,-0.03834320977330208
903,0,0,0.6023637056350708,-0.040540970861911774
904,0,0,0.6021674871444702,-0.0429467037320137
905,0,0,0.6017837524414062,-0.04216378927230835
906,0,0,0.6016203165054321,-0.04122648015618324
907,0,0,0.6019583940505981,-0.04319866746664047
908,0,0,0.6025955677032471,-0.04323117807507515
909,0,0,0.6032103300094604,-0.0463164821267128
910,0,0,0.6035254001617432,-0.04606829211115837
911,0,0,0.6038108468055725,-0.044307075440883636
912,0,0,0.6038320660591125,-0.042612746357917786
913,0,0,0.6036505103111267,-0.044072382152080536
914,0,0,0.6034116148948669,-0.04412524402141571
915,0,0,0.6032062768936157,-0.04419153556227684
916,0,0,0.6030722856521606,-0.045167531818151474
917,0,0,0.6029164791107178,-0.046369824558496475
918,0,0,0.6029732823371887,-0.04528917372226715
919,0,0,0.6030269265174866,-0.042498037219047546
920,0,0,0.6030746102333069,-0.04041823744773865
921,0,0,0.6031372547149658,-0.03752162307500839
922,0,0,0.6032544374465942,-0.032665595412254333
923,0,0,0.6035190224647522,-0.029764527454972267
924,0,0,0.6038187146186829,-0.027217235416173935
925,0,0,0.6039794087409973,-0.02750910446047783
926,0,0,0.6039586663246155,-0.02697356604039669
927,0,0,0.6038861274719238,-0.026119789108633995
928,0,0,0.6035695672035217,-0.0266112107783556
929,0,0,0.6031015515327454,-0.027020566165447235
930,0,0,0.602558434009552,-0.028056466951966286
931,0,0,0.6020066142082214,-0.028811274096369743
932,0,0,0.6016702651977539,-0.029768893495202065
933,0,0,0.6014754176139832,-0.030919084325432777
934,0,0,0.6016165614128113,-0.034317757934331894
935,0,0,0.6023157835006714,-0.03596115857362747
936,0,0,0.6033969521522522,-0.03775117173790932
937,0,0,0.6044417023658752,-0.03786472976207733
938,0,0,0.6055612564086914,-0.03761587291955948
939,0,0,0.606595516204834,-0.039934806525707245
940,0,0,0.6072157025337219,-0.036315105855464935
941,0,0,0.6076855063438416,-0.03172660619020462
942,0,0,0.6079840064048767,-0.028688568621873856
943,0,0,0.608300507068634,-0.028054116293787956
944,0,0,0.6083861589431763,-0.022693894803524017
945,0,0,0.6084344983100891,-0.016903797164559364
946,0,0,0.6085507869720459,-0.01261349767446518
947,0,0,0.6089110374450684,-0.008072391152381897
948,0,0,0.6096214652061462,-0.0046141622588038445
949,0,0,0.6104819178581238,-0.00019253348000347614
950,0,0,0.6113817095756531,0.002970732282847166
951,0,0,0.6121211647987366,0.0062172869220376015
952,0,0,0.612773060798645,0.00923258438706398
953,0,0,0.6133434772491455,0.012370345182716846
954,0,0,0.6138461828231812,0.011072689667344093
955,0,0,0.614346444606781,0.008085071109235287
956,0,0,0.6146055459976196,0.005167120136320591
957,0,0,0.6147935390472412,0.0016036952147260308
958,0,0,0.6148715615272522,-0.003427474293857813
959,0,0,0.6145961880683899,-0.005796229466795921
960,0,0,0.6139477491378784,-0.006700098514556885
961,0,0,0.613129734992981,-0.005139775574207306
962,0,0,0.6121010780334473,-0.0026121654082089663
963,0,0,0.611041784286499,-0.002115108072757721
964,0,0,0.6099904179573059,-0.004009443335235119
965,0,0,0.6089487671852112,-0.006810569670051336
966,0,0,0.6076796054840088,-0.007679266855120659
967,0,0,0.6065114736557007,-0.0070470962673425674
968,0,0,0.605460524559021,-0.006959196645766497
969,0,0,0.6047753691673279,-0.009050773456692696
970,0,0,0.604414701461792,-0.012380991131067276
971,0,0,0.6040561199188232,-0.015678344294428825
972,0,0,0.6035154461860657,-0.01715044304728508
973,0,0,0.6028981804847717,-0.018387604504823685
974,0,0,0.6022657155990601,-0.02182263322174549
975,0,0,0.6015336513519287,-0.025271937251091003
976,0,0,0.6006150841712952,-0.028194768354296684
977,0,0,0.5995796918869019,-0.028291605412960052
978,0,0,0.5986475348472595,-0.027256323024630547
979,0,0,0.5977534055709839,-0.02563922479748726
980,0,0,0.5969201326370239,-0.02436460182070732
981,0,0,0.596039891242981,-0.02329867333173752
982,0,0,0.5954945087432861,-0.023178359493613243
983,0,0,0.5950556993484497,-0.018807804211974144
984,0,0,0.5947648882865906,-0.017455752938985825
985,0,0,0.5946125388145447,-0.018346356227993965
986,0,0,0.5945252180099487,-0.01699119247496128
987,0,0,0.5947443246841431,-0.018062449991703033
988,0,0,0.5953920483589172,-0.019060321152210236
989,0,0,0.5961260795593262,-0.02027815580368042
990,0,0,0.5972571969032288,-0.018438931554555893
991,0,0,0.5987844467163086,-0.019254865124821663
992,0,0,0.6007174253463745,-0.0169910229742527
993,0,0,0.6028035879135132,-0.01861746236681938
994,0,0,0.6050165891647339,-0.020710552111268044
995,0,0,0.6073158979415894,-0.024561097845435143
996,0,0,0.6094323992729187,-0.027272319421172142
997,0,0,0.6112730503082275,-0.031289294362068176
998,0,0,0.6127926111221313,-0.03219565004110336
999,0,0,0.6142475605010986,-0.0314406082034111
